cat_level1,cat_level2,cat_level3,brand_name,company_name,company_intro,renqi,diqu
家纺家饰,家纺家饰,家纺寝饰,晟凯,大庆晟凯毛纺有限公司,大庆晟凯毛纺有限公司是一个专业生产、出口毛毯的民营纺织企业，主要产品为“晟凯”牌高级拉舍尔毛毯。公司具有对外贸易经营权，产品全部自行出口，是黑龙江省重要的纺织出口加工基地...详情>>,319,黑龙江大庆
家纺家饰,家纺家饰,家纺寝饰,云源丝绸,江苏云源丝绸有限公司,江苏云源丝绸有限公司成立于2002年，注册资金518万元，位于素有“江南佳丽地，金陵帝王州”之美誉的历史文化名城南京，是南京一家以蚕茧为原料，生产特级桑蚕丝被，真丝围巾、内衣、...详情>>,731,江苏南京
家纺家饰,家纺家饰,家纺寝饰,至尊家纺,南通至尊家用纺织品有限公司,香港至尊家用纺织品有限公司于2003年进军国内市场，是一家集研发、生产、销售于一体的专业家用纺织品企业。多年来，公司依托中国最大家用纺织品制造基地的区位优势，采用先进的品牌运...详情>>,1147,江苏南通
家纺家饰,家纺家饰,家纺寝饰,鲁创家纺,山东淄博鲁创家纺有限公司,鲁创家纺有限公司坐落于黄河三角洲、千乘古国、秦朝义士田横的故乡淄博市高青县，占地约96亩。公司下设产研部、品牌策划部、销售部和售后服务机构，特聘专业家纺设计师六名，拥有“鲁...详情>>,252,山东淄博
家纺家饰,家纺家饰,家纺寝饰,真爱美家,浙江真爱美家控股有限公司,真爱美家家纺品牌：   上海真爱美家纺织科技有限公司坐落于上海长宁区东华大学纺织科学园区，是一家以纺织类家居用品研发、生产、销售为一体的纺织科技创新型企业。公司隶属于中国500...详情>>,1149,浙江义乌
家纺家饰,家纺家饰,家纺寝饰,澳斐斯,佛山澳斐斯家纺用品有限公司,澳门澳蒂家纺用品有限公司，作为国内最早涉足家用纺织品行业的企业之一的佳皇寝饰用品有限公司的分支企业，于2006年在中国澳门注册成立。澳斐斯作为澳蒂家纺用品有限公司旗下经典品牌...详情>>,926,广东佛山
家纺家饰,家纺家饰,家纺寝饰,格芙兰,山西格芙兰纺织有限公司,山西格芙兰纺织有限公司座落在蕴含晋商悠久历史和深厚文化积淀的晋中市榆次区，毗邻太原武宿机场，石太与同蒲铁路在此交汇，是山西省交通枢纽之一，交通十分便捷，地理位置得天独厚。...详情>>,825,山西晋中
家纺家饰,家纺家饰,家纺寝饰,伊贝莎,佛山市伊貝莎家饰用品有限公司,伊贝莎家纺佛山市伊貝莎家饰用品有限公司，伊贝莎家纺系嘉韵公司旗下高端甲纺品牌，嘉韵公司旗下拥有两大品牌，嘉韵家纺和伊贝莎家纺，嘉韵家纺走的是大众化路线，伊贝莎家纺走的是中...详情>>,6225,广东佛山
家纺家饰,家纺家饰,家纺寝饰,华纳斯,桐乡华纳斯丝绸家纺有限公司(台商合资),华纳斯丝绸家纺是一家集华纳斯家纺设计开发，生产制造于一体的工业企业。目前，华纳斯家纺产品面向全世界进行销售。两家制造企业：浙江省桐乡市松坤丝棉被絮厂和华纳斯丝绸家纺有限公...详情>>,2117,浙江桐乡
家纺家饰,家纺家饰,家纺寝饰,曼卡蕾Macary,上海南方寝饰用品有限公司,曼卡蕾Macary家纺，上海南方寝饰用品有限公司旗下高端家纺品牌，成立于2009年。曼卡蕾Macary家纺品牌传奇路易家居欧洲宫廷寝具设计世家，1852年，欧几妮与路易斯&middot;拿破仑相...详情>>,1438,上海金山区
家纺家饰,家纺家饰,家纺寝饰,神神,浙江神神丝绸家纺有限公司,神神家纺&mdash;蚕丝被行业龙头企业浙江神神丝绸家纺有限公司系国家级农业龙头企业&mdash;浙江花神丝绸集团有 限公司投资的一家专业从事桑蚕丝绵、丝胎、丝被生产与销售的子...详情>>,607,浙江桐乡
家纺家饰,家纺家饰,家纺寝饰,昭君,内蒙古昭君骆驼产业有限公司北京分公司,内蒙古昭君骆驼产业有限公司（以下简称昭君公司）是一家由自然人发起并投资组建的专业从事骆驼产业的企业。是目前国内生产规模最大的专业从事驼绒系列产品生产经营的企业。公司总部位...详情>>,2717,北京朝阳区
家纺家饰,家纺家饰,毛巾,竹之锦,山东竹之锦家纺科技有限公司,山东竹之锦家纺科技有限公司是一家集研发、生产、销售、服务为一体的专业化集团公司，公司下属6家生产分公司、3家销售事业部及1家营销咨询公司。坐落于“中国纺织名城”--山东邹平，...详情>>,1784,山东
家纺家饰,家纺家饰,家纺寝饰,凡语家纺,国内总代理：深圳市日格现代投资有限公司,深圳市日格现代投资有限公司是一家集研发、设计、生产、销售于一体的家用纺织品企业，为“凡语”品牌中国大陆地区总经销商。 凡语家纺自创立以来，非常重视产品的研发设计，在吸取国...详情>>,1286,广东深圳
家纺家饰,家纺家饰,家纺寝饰,雅各布家纺,上海雅各布家纺有限公司,"雅各布品牌源于创新.我们以卓越的产品设计和精湛的工艺制作水平使得每款床品都如一件件艺术珍品,体现至臻至善,精益求精，幸福快乐的生活方式。而婚庆床品套件因其神秘的东方韵味以及...详情>>",804,上海杨浦区
家纺家饰,家纺家饰,家纺寝饰,兴达贝妮,南通兴达贝妮梦家用纺织品有限公司,南通兴达贝妮梦家用纺织品有限公司坐落在中国最大的家纺产业基地──中国叠石桥家纺城。公司在诞生后的15年间，快速完成了生产经营向规模化、集约化方向的转变，现已成为集研发、设计...详情>>,2599,江苏南通
家纺家饰,家纺家饰,家纺寝饰,彩翼家纺,上海彩翼家用纺织品股份有限公司,上海彩翼家纺股份有限公司由上海彩翼家纺公司、河北唐龙纺织集团、新疆农六师棉花基地三大精英公司联合组成，是一家集棉花种植、原棉加工、纺纱、织布、家纺产品开发和生产、品牌连锁...详情>>,1652,上海杨浦区
家纺家饰,家纺家饰,家纺寝饰,嘉宇斯,南通市嘉宇斯纺织集团有限公司,嘉宇斯纺织集团是一家以家用纺织品为核心，以家纺面料开发、花型设计、印染、款式设计、成品制造加工等产业一体化的集团公司，随着2008年苏通大桥的开通，嘉宇斯进入上海一小时的经济...详情>>,2472,江苏南通
家纺家饰,家纺家饰,家纺寝饰,舒洁雅,山东邹平舒洁雅家纺有限公司,"公司座落于中国最大的纺织基地一山东省邹平县城,地理山东邹平舒洁雅家纺有限公司是一家专业从事竹纤维系列产品的研发、生产、销售于一体的家纺企业，公司现已和多家相关企业结成战略...详情>>",836,山东滨州
家纺家饰,家纺家饰,家纺寝饰,史初泓霖,海宁史初泓霖纺织有限公司,“史初泓霖” 家纺土布品牌缔造者沈金凤女士， 传承中国的传统手工艺，秉承儒家学派文化，发扬“一切只为爱家人” 的理念。 海宁史初泓霖纺织有限公司，始建于一九九九年，公司历经十...详情>>,830,浙江海宁
家纺家饰,家纺家饰,家纺寝饰,le Mandalay缦狄雅蓝,上海华礼丝民光纺织品有限公司,"le Mandalay缦狄雅蓝是一款关注高端时尚群体的国际时尚家居软装品牌。le Mandalay缦狄雅蓝拥有一支强势的设计团队，拥有殿堂级的大师米勒&middot;凯特与蔚蓝欣,他们曾服务于宜家...详情>>",1758,上海浦东新区
家纺家饰,家纺家饰,家纺寝饰,maxims马克西姆,深圳市布凡家居用品有限公司,法国巴黎“马克西姆”品牌渊源 十九世纪末，一个叫马克西姆&bull;加雅尔的小伙子在皇家大道三号开了一家经营餐饮的店铺并以自己的名字命名，1893年5月21日，马克西姆餐厅诞生了，...详情>>,1705,广东深圳
家纺家饰,家纺家饰,家纺寝饰,玉绣坊,玉绣坊（香港）家居用品貿易有限公司,玉繡坊（香港）家居用品貿易有限公司总部设在香港。是一家集研发设计，生产加工，营销策划，出口贸易为一体的综合型企业。公司拥有积极前沿的设计团队，先进高效的生产设备，优美舒适...详情>>,1285,香港其他
家纺家饰,家纺家饰,家纺寝饰,I.WILL艾维,宁波博洋控股集团,艾维家纺加盟优势艾维家纺定位优势：艾维I.will&mdash;&mdash;倡导“年轻、时尚、简洁”生活方式的潮流家纺品牌。艾维家纺产品优势：公司设有都市青春，色彩绚烂，简约时尚，...详情>>,1135,浙江宁波
家纺家饰,家纺家饰,窗帘布艺,CHICOOO其格,浙江其格纺织品股份有限公司,CHICOOO其格窗帘布艺品牌CHICOOO Crand品牌DNA    “CHICOOO”源自法语，意为时尚，是风尚窗帘的坐标性品牌，“时装化设计、个性化简约、精致化品味”是CHICOOO所倡导的品牌风格。国...详情>>,7053,浙江杭州
家纺家饰,家纺家饰,家纺寝饰,康怡家饰,佛山市顺德区雅康怡家饰用品实业有限公司,佛山市顺德区雅康怡家饰用品有限公司总部座落于闻名海内外的中国家具之都---佛山市乐从镇。企业历经数十年的成功发展，已拥有1万多平万米的生产基地，拥有各类先进生产设备，拥有大批...详情>>,3335,广东佛山
家纺家饰,家纺家饰,家纺寝饰,金露家纺,上海金露家纺有限公司,上海金露家用纺织品有限公司是一家专业经营家用纺织品的企业，集研发、设计、生产、内外贸于一体。金露家纺生产基地位于江苏南通，拥有江南地区得天独厚的纺织行业优势，其质量、工艺...详情>>,1989,上海奉贤区
家纺家饰,家纺家饰,家纺寝饰,SLIIP,上海罗莱家用纺织品有限公司,SLIIP专业的芯类产品功能性家纺品牌，由美国 Cathay Home Fashions Inc. 授权罗莱大中国区经销代理。SLIIP致力于领先睡眠生态研究，专业于芯类健康产品开发。依托美国先进的睡眠医学...详情>>,2602,上海
家纺家饰,家纺家饰,家纺寝饰,AIMS HOME,青岛爱梦思家居用品有限公司,AIMS HOME----源自香港的国际家居品牌。2007年，AIMS进入中国大陆，率先在青岛设立了AIMS国际家居生活馆。AIMS秉承“纯粹生活每一天”的理念，以“自然、简约、时尚”的品牌风格，为...详情>>,810,山东青岛
家纺家饰,家纺家饰,家居饰品,Pink house,天津岚烨风华国际贸易有限公司,从事日本Pink house家居用品的代理及其推广工作。Pink 代表着粉色，house代表着家，而Pink house则寓意着粉红色的天地，...详情>>,1439,天津南开区
家纺家饰,家纺家饰,家纺寝饰,澳亚简木,澳亚家纺有限公司,简单生活，简单爱，简木居家。澳亚家纺简木木纤维生态家纺品牌全新升级，新上市的简木品牌一经推出受到木纤维家纺爱好者的推崇。...详情>>,615,湖南长沙
家纺家饰,家纺家饰,家纺寝饰,ADINOR雅迪娜,亚太区总代理/温州喜莱雅家纺有限公司,浙江省温州市喜莱雅家纺有限公司，是一家多元化经营的集团化公司，公司经营涉及外贸、不锈钢、鞋服、钢带 、化工、家具、家纺行业，集研发、生产、贸易代理及品牌销售管理输出为一体...详情>>,1455,浙江温州
家纺家饰,家纺家饰,家纺寝饰,Versai维莎,深圳市富安娜家居用品股份有限公司,维莎品牌：源自意大利贵族血统的极致奢华家居生活Versai维莎，一个充满人类辉煌文明的高贵品牌，发源于地中海古老的文明与现代时尚共存的国度&mdash;&mdash;意大利。三百年来...详情>>,3295,广东深圳
家纺家饰,家纺家饰,家纺寝饰,mee觅,湖南梦洁家纺股份有限公司,[梦洁公司] 湖南梦洁家纺股份有限公司，创业始于1956年，总部位于湖南长沙，有员工1400余名。主要生产经营床上用品、软体家具等共8大类，2600个品种。公司现设有三家子公司：湖南梦洁...详情>>,1164,湖南长沙
家纺家饰,家纺家饰,家纺寝饰,洁玉,孚日集团股份有限公司,&middot;始建于1987年&middot;是集家用纺织品、光伏电池、新型电机、地产开发等传统产业和高科技产业于一体的大型企业集团&middot;生产规模居世界同行业前列&middot;...详情>>,1720,山东其他
家纺家饰,家纺家饰,家纺寝饰,Crown皇冠家纺,南通唯诺寝饰（皇冠家纺）有限公司,南通唯诺寝饰用品有限公司企业简介：皇冠是一家专业经营家用纺织品的企业，公司主要生产各类Crown皇冠家纺高档家用纺织品，寝饰用品，视产品质量为企业生命，把质量管理放在企业管理...详情>>,3671,江苏南通
家纺家饰,家纺家饰,家纺寝饰,米兰婷,宁波米兰婷家用纺织品有限公司,米兰婷时尚家纺致力于卧室用品、时尚饰品的设计与开发。公司成立以来发展迅速 ，成为美国迪斯（ DISNEY ）儿童家纺 ，法国圣罗兰（ YSL ），韩国衣恋 (E.LAND) 集团床品等指定的供应...详情>>,2935,浙江宁波
家纺家饰,家纺家饰,家纺寝饰,孔府家纺,曲阜孔府家纺科技有限公司,曲阜孔府家纺科技有限公司手纺手绣制作的孔府家纺&mdash;&mdash;老粗布系列，是对儒家文化的重大贡献，是中国家纺文化的一个新的里程碑，同时也是曲阜旅游经济发展的一个亮点...详情>>,1056,山东济宁
