category,goods_id,goods_name,color,sale_price,origin_price,design,material,stereotype,length
连衣裙,1GY2081330010,露肩印花连衣裙,米白,￥969 ,￥969 ,镂空+荷叶边点睛肩部，性感碰撞柔美，尽显优雅气质；花朵印花糅合亮眼色调，营造浪漫画面，复古吸睛；下摆开叉+荷叶点缀，轻透效果尽显层次感，时髦迷人。,"聚酯纤维100%里料:聚酯纤维100%",合体,长款
连衣裙,1GY2081380920,一字肩束腰连衣裙,蓝白条,￥899 ,￥899 ,一字肩呼应当下流行趋势，展露迷人锁骨，散发性感魅力；灵活绑带腰封，增添复古端庄感，同时展现出纤细腰线；蓝白条纹乃时尚经典元素，色调清新，俏丽减龄。,聚酯纤维42.4%棉34.9%粘纤19.9%氨纶2.8%,合体,5-6分长
连衣裙,1GY2082550090,一字肩蕾丝连衣裙,黑色,"￥1,190 ","￥1,190 ",一字肩+吊带设计，展露肩部肌肤与锁骨，散发性感女性魅力；选用蕾丝面料，勾勒出精致图案，增添优雅端庄气质；下摆开叉+透视效果，隐约展现腿部肌肤，性感又不失摩登。,本品使用镂空组织面料制成，使用时需温和对待，请注意避开尖利物品的勾刺、挂扯，按照洗护标识洗涤，以防止纱支破损。,合体,长款
连衣裙,1GY2082550888,一字肩蕾丝连衣裙,黑色,"￥1,190 ","￥1,190 ",一字肩+吊带设计，展露肩部肌肤与锁骨，散发性感女性魅力；选用蕾丝面料，勾勒出精致图案，增添优雅端庄气质；下摆开叉+透视效果，隐约展现腿部肌肤，性感又不失摩登。,本品使用镂空组织面料制成，使用时需温和对待，请注意避开尖利物品的勾刺、挂扯，按照洗护标识洗涤，以防止纱支破损。,合体,长款
连衣裙,1GY2082730119,拼荷叶雪纺连衣裙,红色,￥799 ,￥799 ,V领视觉延伸颈长，尽展窈窕迷人；袖口拼接荷叶巧妙修饰手臂，显瘦吸睛；甄选印花雪纺材质，柔软飘逸，时髦吸睛。,"聚酯纤维100%里料:聚酯纤维100%",合体,7-8分长
连衣裙,1GY2082870090,褶皱透视连衣裙,黑色,￥839 ,￥839 ,拼接撞色打造假两件效果，增强裙装层次，大方时髦；上半身轻微透视效果，内搭蕾丝面料，散发优雅女性魅力；弹性袖口褶皱效果颇有复古意味，个性迷人。,本品采用特殊纱支制作而成，穿着时请小心爱护，请勿用力拉扯面料，切不可揉搓及绞拧，以防对面料造成损坏。,合体,5-6分长
连衣裙,1GY2086800690,挂脖牛仔连衣裙,浅蓝,￥999 ,￥999 ,挂脖露肩款式，修饰肩部线条，显瘦又性感迷人；荷叶边呈现出流畅线条感，凸显柔美灵动感；衣摆拼接透视蕾丝，勾勒出精致图案，散发优雅浪漫气息。,"棉100%蕾丝锦纶96.4%氨纶3.6%",合体,7-8分长
连衣裙,1GY2087300650,吊带牛仔连衣裙,深蓝,￥899 ,￥899 ,吊带修身剪裁，勾勒身材曲线，尽展吸睛女人味；贴布绣+钉珠装饰，时髦装饰格外亮眼；下摆多开叉剪裁，巧妙展露美腿，性感迷人；精选含棉牛仔面料，穿着舒适亲肤。,,修身,7-8分长
连衣裙,1GZ2089420530,排扣背带连衣裙,卡其,￥699 ,￥699 ,双排扣设计灵活实用，复古大气，散发端庄气质；收腰轮廓与开叉下摆巧妙结合，呈现出身材线条，个性又显瘦；背带裙款自带减龄效果，单穿或加内搭皆可，俏丽感十足。,"聚酯纤维94.3%氨纶5.7%里料:棉100%",修身,5-6分长
连衣裙,1GZ2089420650,排扣背带连衣裙,卡其,￥699 ,￥699 ,双排扣设计灵活实用，复古大气，散发端庄气质；收腰轮廓与开叉下摆巧妙结合，呈现出身材线条，个性又显瘦；背带裙款自带减龄效果，单穿或加内搭皆可，俏丽感十足。,"聚酯纤维94.3%氨纶5.7%里料:棉100%",修身,5-6分长
连衣裙,1GZ2089440018,荷叶边网纱连衣裙,白色,￥969 ,￥969 ,星星图案网纱呼应大热时髦趋势，精致浪漫，优雅动人；多重荷叶边带来层次效果，柔美大方，颇具气质仙女范儿；腰间加入绑带，巧妙结合下摆轮廓，修饰出身材曲线。,"聚酯纤维100%里料:聚酯纤维100%",合体,5-6分长
连衣裙,1GZ2089440090,荷叶边网纱连衣裙,白色,￥969 ,￥969 ,星星图案网纱呼应大热时髦趋势，精致浪漫，优雅动人；多重荷叶边带来层次效果，柔美大方，颇具气质仙女范儿；腰间加入绑带，巧妙结合下摆轮廓，修饰出身材曲线。,"聚酯纤维100%里料:聚酯纤维100%",合体,5-6分长
连衣裙,1GZ2089460090,蝴蝶结雪纺连衣裙,黑色,￥569 ,￥569 ,开叉喇叭袖带来飘逸灵动效果，修饰手臂线条之余又复古个性；固定蝴蝶结增添优雅气息，柔美动人；选用雪纺面料制作，质感柔和清爽，穿着舒适。,"聚酯纤维100%里料:聚酯纤维100%",合体,短款
连衣裙,1GZ2089460180,蝴蝶结雪纺连衣裙,黑色,￥569 ,￥569 ,开叉喇叭袖带来飘逸灵动效果，修饰手臂线条之余又复古个性；固定蝴蝶结增添优雅气息，柔美动人；选用雪纺面料制作，质感柔和清爽，穿着舒适。,"聚酯纤维100%里料:聚酯纤维100%",合体,短款
连衣裙,1GZ2089520180,拼蕾丝露肩连衣裙,粉红,￥799 ,￥799 ,拼接透视蕾丝+露肩设计，隐约展现肌肤，颇具性感迷人气息；收腰轮廓融合线条感裙摆，修饰身体线条，灵动大气；选用雪纺面料制作，质感轻柔舒适，清爽怡人。,"聚酯纤维100%蕾丝:聚酯纤维100%里料:聚酯纤维100%",合体,5-6分长
连衣裙,1GY2081740660,渐变吊带连衣裙,宝蓝,￥839 ,￥839 ,渐变色调打造裙装，点睛视觉效果，清新俏丽又时髦；抹胸吊带款式，展露肩部肌肤与锁骨，散发迷人女性魅力；选用雪纺面料，质感柔和，穿着清爽舒适。,本品采用纱支组织疏松型面料，在使用过程中，纱支因摩擦会有少量抽出，此为正常现象；请注意避开尖利物品的勾刺、挂扯，按照洗护标识洗涤，以防止纱支破损。,合体,长款
连衣裙,1GH2085730510,印花腰带连衣裙,绿色,￥999 ,￥999 ,本品采用非渗透印花工艺，柔滑的面料易因外力造成浅色底纱外露，使用时请勿绷扯及摩擦，请使用网袋机洗。,"聚酯纤维100%腰带:醋纤71.0%聚酯纤维29.0%",合体,长款
连衣裙,1GY2081840018,拼荷叶蕾丝连衣裙,白色,"￥1,090 ","￥1,090 ",荷叶花边小立领，巧妙勾勒纤长玉颈，强调上身线条；双袖拼接蕾丝荷叶，修饰手臂线条，淑雅显瘦；配送撞色腰带，视觉重塑身材比例，尤显高挑窈窕；精选柔美蕾丝材质，更显摩登淑女气质。,本品采用纱支组织疏松型面料，在使用过程中，纱支因摩擦会有少量抽出，此为正常现象；请注意避开尖利物品的勾刺、挂扯，按照洗护标识洗涤，以防止纱支破损。,修身,5-6分长
连衣裙,1GY2081840181,拼荷叶蕾丝连衣裙,白色,"￥1,090 ","￥1,090 ",荷叶花边小立领，巧妙勾勒纤长玉颈，强调上身线条；双袖拼接蕾丝荷叶，修饰手臂线条，淑雅显瘦；配送撞色腰带，视觉重塑身材比例，尤显高挑窈窕；精选柔美蕾丝材质，更显摩登淑女气质。,本品采用纱支组织疏松型面料，在使用过程中，纱支因摩擦会有少量抽出，此为正常现象；请注意避开尖利物品的勾刺、挂扯，按照洗护标识洗涤，以防止纱支破损。,修身,5-6分长
连衣裙,1GY2081850010,两穿荷叶边连衣裙,米白,"￥1,290 ","￥1,290 ",两穿纽扣肩带，巧妙设计，可吊带可一字肩，尽展摩登迷人格调；镂空+刺绣裙面，浪漫优雅感从容绽放，魅力吸睛；拼接荷叶花边，修饰领口，灵动演绎俏丽都会女郎印象。,"粘纤100%里料:聚酯纤维100%绣花线:聚酯纤维100%",合体,5-6分长
连衣裙,1GY2082160010,拼接镂空连衣裙,米白,￥739 ,￥739 ,后幅镂空拼接，肌肤若隐若现，性感吸睛；荷叶边修饰袖口，巧妙掩盖手臂线条，摩登显瘦；仿珍珠钉珠+闪钻装饰，低调展露浪漫淑女气息，优雅迷人；选用弹力混纺材质，柔软舒爽，亲肤大方。,本品采用纱支组织疏松型面料，在使用过程中，纱支因摩擦会有少量抽出，此为正常现象；请注意避开尖利物品的勾刺、挂扯，按照洗护标识洗涤，以防止纱支破损。,修身,5-6分长
连衣裙,1GY2082160620,拼接镂空连衣裙,米白,￥739 ,￥739 ,后幅镂空拼接，肌肤若隐若现，性感吸睛；荷叶边修饰袖口，巧妙掩盖手臂线条，摩登显瘦；仿珍珠钉珠+闪钻装饰，低调展露浪漫淑女气息，优雅迷人；选用弹力混纺材质，柔软舒爽，亲肤大方。,本品采用纱支组织疏松型面料，在使用过程中，纱支因摩擦会有少量抽出，此为正常现象；请注意避开尖利物品的勾刺、挂扯，按照洗护标识洗涤，以防止纱支破损。,修身,5-6分长
连衣裙,1GY2082260090,荷叶褶雪纺连衣裙,黑色,￥899 ,￥899 ,前幅拼接荷叶边装饰，波普时髦感跃然而生，魅力吸睛；稍短内衬剪裁，美腿若隐若现，散发性感迷人气息；复古感波点印花图案，带来跃动摩登格调，尽展都会魅力。,"聚酯纤维100%里料:聚酯纤维100%",合体,长款
连衣裙,1GY2082270601,一字肩印花连衣裙,彩蓝,￥999 ,￥999 ,整件铺满清新印花，尽展浪漫柔美气质；以一字露肩打造吊带连衣裙，轻轻展露肩部肌肤，俏丽又吸睛；甄选轻盈雪纺材质，于行走中摇曳灵动，散发优雅气息。,"聚酯纤维100%里料:聚酯纤维100%",合体,长款
连衣裙,1GY2082390090,一字拼荷叶连衣裙,黑色,￥899 ,￥899 ,一字露肩设计，轻展纤细锁骨和肌肤，摩登吸睛；下摆拼接规则荷叶，巧妙修饰美腿，衬托演绎高挑窈窕身姿；稍短内衬透视效果，尽展修长身材曲线，魅力亮眼。,"上身粘纤84.3%锦纶15.7%下身聚酯纤维100%上身里料:聚酯纤维95%氨纶5%下身里料:聚酯纤维100%",修身,长款
连衣裙,1GY2082390120,一字拼荷叶连衣裙,黑色,￥899 ,￥899 ,一字露肩设计，轻展纤细锁骨和肌肤，摩登吸睛；下摆拼接规则荷叶，巧妙修饰美腿，衬托演绎高挑窈窕身姿；稍短内衬透视效果，尽展修长身材曲线，魅力亮眼。,"上身粘纤84.3%锦纶15.7%下身聚酯纤维100%上身里料:聚酯纤维95%氨纶5%下身里料:聚酯纤维100%",修身,长款
连衣裙,1GY2082710790,镂空绑带中袖连衣裙,浅紫蓝,￥839 ,￥839 ,后背V型镂空设计，展露迷人肌肤，性感时髦；配搭压褶细节腰带，切割身材比例，收腰显瘦；领边加入钉珠，细节之处彰显巧思，摩登大气。,棉100%,宽松,7-8分长
连衣裙,1GY2082830920,挖空钉珠连衣裙,蓝白条,￥839 ,￥839 ,别致后幅挖空，时髦露肤，散发性感魅力；领口钉珠装饰，点缀衣衫；加入清新竖条纹图案，洋溢个性海军风尚，时髦吸睛。,棉100%,宽松,7-8分长
连衣裙,1GY2082880010,镂空蕾丝裙连衣裙,米白,"￥1,390 ","￥1,390 ",本品采用纱支组织疏松型面料，在使用过程中，纱支因摩擦会有少量抽出，此为正常现象；请注意避开尖利物品的勾刺、挂扯，按照洗护标识洗涤，以防止纱支破损。,"面料1:锦纶100%面料2:聚酯纤维100%里料:聚酯纤维85.1%氨纶14.9%",修身,长款
连衣裙,1GY2082880090,镂空蕾丝裙连衣裙,米白,"￥1,390 ","￥1,390 ",本品采用纱支组织疏松型面料，在使用过程中，纱支因摩擦会有少量抽出，此为正常现象；请注意避开尖利物品的勾刺、挂扯，按照洗护标识洗涤，以防止纱支破损。,"面料1:锦纶100%面料2:聚酯纤维100%里料:聚酯纤维85.1%氨纶14.9%",修身,长款
连衣裙,1GY2087410690,拼荷叶牛仔连衣裙,浅蓝,￥699 ,￥699 ,"面料:棉100%花边:聚酯纤维100%网布:聚酯纤维100%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,5-6分长
连衣裙,1GY2081190090,一字领腰带连衣裙,黑色,￥839 ,￥839 ,一字露肩配以V型剪裁，巧妙展露肌肤，尤显性感魅力；加入配色腰带，重塑身材黄金比例，营造窈窕迷人格调；下摆开叉设计，视觉延伸美腿，尽展高挑大气。,"棉100%里料:棉100%",合体,5-6分长
连衣裙,1GY2081190130,一字领腰带连衣裙,黑色,￥839 ,￥839 ,一字露肩配以V型剪裁，巧妙展露肌肤，尤显性感魅力；加入配色腰带，重塑身材黄金比例，营造窈窕迷人格调；下摆开叉设计，视觉延伸美腿，尽展高挑大气。,"棉100%里料:棉100%",合体,5-6分长
连衣裙,1GY2081220018,网布绣无袖连衣裙,白色,"￥1,590 ","￥1,590 ",肩位镂空透视，轻展锁骨肌肤，视觉延伸颈长，尽展优雅身姿；收腰A字裙摆，掩藏身材小秘密，重塑黄金比例，高挑大气；精选网布绣花面料，质地柔软，穿着亲肤舒适。,本品采用纱支组织疏松型面料，在使用过程中，纱支因摩擦会有少量抽出，此为正常现象；请注意避开尖利物品的勾刺、挂扯，按照洗护标识洗涤，以防止纱支破损。,合体,7-8分长
连衣裙,1GY2081220090,网布绣无袖连衣裙,白色,"￥1,590 ","￥1,590 ",肩位镂空透视，轻展锁骨肌肤，视觉延伸颈长，尽展优雅身姿；收腰A字裙摆，掩藏身材小秘密，重塑黄金比例，高挑大气；精选网布绣花面料，质地柔软，穿着亲肤舒适。,本品采用纱支组织疏松型面料，在使用过程中，纱支因摩擦会有少量抽出，此为正常现象；请注意避开尖利物品的勾刺、挂扯，按照洗护标识洗涤，以防止纱支破损。,合体,7-8分长
连衣裙,1GZ2089150180,荷叶边挖空连衣裙,粉红,￥769 ,￥769 ,肩位挖空露肩设计，展露出迷人肌肤，增添几分小性感；荷叶边呈现出流畅线条，柔美大气，颇有几分仙女范儿；弹性橡筋腰灵活舒适，巧妙修饰腰线，展现迷人曲线身姿。,本品领口加入毛边工艺，个性时尚，非做工问题，此细节不可作为退货理由,合体,7-8分长
连衣裙,1GZ2089170600,露肩碎花连衣裙,蓝色,￥699 ,￥699 ,单边露肩+荷叶细节，展露出些许肌肤，别具个性又迷人；不对称裙摆尽显设计感，线条感十足，新潮又出众吸睛；整件铺满撞色印花，色调明亮，演绎清新优雅范儿。,"聚酯纤维100%里料:聚酯纤维100%",合体,7-8分长
连衣裙,1GZ2089250090,印花吊带连衣裙,黑色,￥699 ,￥699 ,荷叶不规则裙摆呈现出流畅线条感，行走间灵动飘逸，优雅个性；V领+灵活绑带吊带，带来几分小性感，魅力迷人；印花图案采用亮眼色调，碰撞出醒目效果，演绎吸睛复古风情。,"聚酯纤维100%里料:聚酯纤维100%",修身,5-6分长
连衣裙,1GZ2089250600,印花吊带连衣裙,黑色,￥699 ,￥699 ,荷叶不规则裙摆呈现出流畅线条感，行走间灵动飘逸，优雅个性；V领+灵活绑带吊带，带来几分小性感，魅力迷人；印花图案采用亮眼色调，碰撞出醒目效果，演绎吸睛复古风情。,"聚酯纤维100%里料:聚酯纤维100%",修身,5-6分长
连衣裙,1GZ2089310610,蝴蝶结牛仔连衣裙,牛仔蓝,￥699 ,￥699 ,领前加入固定蝴蝶结，点睛视觉，瞬间提升裙装俏丽感；A字收腰轮廓，修饰出身材曲线，展现曼妙窈窕身姿；选用棉质牛仔面料，质感柔和，整体充满清新活力。,棉100%(含微量其他纤维),合体,5-6分长
连衣裙,1GZ2089320090,一字肩蕾丝连衣裙,黑色,￥999 ,￥999 ,一字肩+绑带，展露出迷人锁骨，性感与俏丽碰撞出别样火花；收腰A字轮廓，修饰出纤细腰线，展现曼妙身姿；轻透蕾丝面料颇具层次感，工艺细致，衬托优雅女神气质。,面料较为轻薄，需小心呵护，避免尖锐物品的勾刺、挂扯造成面料破损，并以洗衣袋包裹，缓和机洗。,修身,5-6分长
连衣裙,1GZ2089320133,一字肩蕾丝连衣裙,黑色,￥999 ,￥999 ,一字肩+绑带，展露出迷人锁骨，性感与俏丽碰撞出别样火花；收腰A字轮廓，修饰出纤细腰线，展现曼妙身姿；轻透蕾丝面料颇具层次感，工艺细致，衬托优雅女神气质。,面料较为轻薄，需小心呵护，避免尖锐物品的勾刺、挂扯造成面料破损，并以洗衣袋包裹，缓和机洗。,修身,5-6分长
连衣裙,1GZ2089550920,一字肩条纹连衣裙,蓝白条,￥839 ,￥839 ,弹性一字肩设计，展露出迷人锁骨，尽显女性优雅魅力；不规则前短后长裙摆，别具线条感，个性时髦；整件加入刺绣图案，与条纹巧妙融合，清新又大方浪漫。,棉100%(绣花线除外),合体,7-8分长
连衣裙,1GY2081390090,一字拼百褶连衣裙,黑色,￥799 ,￥799 ,露肩一字领设计，轻展锁骨，构筑流畅肩线，显瘦吸睛；拼接百褶荷叶边和下摆，行走中摇曳生姿，散发灵动浪漫气息；选用轻盈柔滑雪纺，质感垂坠，穿着舒适大方。,"聚酯纤维100%里料:聚酯纤维100%",合体,5-6分长
连衣裙,1GY2081390120,一字拼百褶连衣裙,黑色,￥799 ,￥799 ,露肩一字领设计，轻展锁骨，构筑流畅肩线，显瘦吸睛；拼接百褶荷叶边和下摆，行走中摇曳生姿，散发灵动浪漫气息；选用轻盈柔滑雪纺，质感垂坠，穿着舒适大方。,"聚酯纤维100%里料:聚酯纤维100%",合体,5-6分长
